assets,numpy,qpo
"['COSUSDT', 'ASTRUSDT', 'AVAXUSDT']",0.003538545268646678,0.0034900401791510944
"['SOLUSDT', 'ACAUSDT', 'DASHUSDT']",0.0025665848559792447,0.0026702570589396614
"['BAKEUSDT', 'DGBUSDT', 'BNBDOWNUSDT']",0.008551735845672268,0.008513073734659688
"['ACMUSDT', 'CAKEUSDT', 'ACAUSDT']",0.007278218002259637,0.007280182242733718
"['BICOUSDT', 'DFUSDT', 'CVXUSDT']",0.0052182690644348596,0.005092871763060779
"['CFXUSDT', 'BALUSDT', 'CITYUSDT']",0.0036103243704672353,0.0036089098576812073
"['APEUSDT', 'ARPAUSDT', 'DIAUSDT']",0.009571452575310882,0.009543410726356878
"['BONDUSDT', 'BLZUSDT', 'API3USDT']",0.003297209543895333,0.003280965952449259
"['BTCUSDT', 'ANTUSDT', 'ASRUSDT']",0.00404475349176602,0.0040393323478814455
"['CTXCUSDT', 'BAKEUSDT', 'BTSUSDT']",0.0014956471515444162,0.001415528840639182
"['AVAXUSDT', 'CAKEUSDT', 'CVXUSDT']",0.004275601789840639,0.004194430007033488
"['DGBUSDT', 'CHZUSDT', 'CTSIUSDT']",0.0036489127442097323,0.0037350411250976585
"['ASRUSDT', 'CVPUSDT', 'DIAUSDT']",0.0019987960777806237,0.0022093473185391035
"['CHZUSDT', 'BALUSDT', 'BADGERUSDT']",0.0029347057232838943,0.00286627403182445
"['ACHUSDT', 'ARUSDT', 'DASHUSDT']",0.00396091028611061,0.003940995402202806
"['1INCHUSDT', 'DOCKUSDT', 'C98USDT']",0.0034920622450993993,0.003403401684888853
"['CELOUSDT', 'COTIUSDT', 'AMPUSDT']",0.00404769849961496,0.0040813514419045
"['SOLUSDT', 'ALPACAUSDT', 'BIFIUSDT']",0.0022403694613398503,0.0024123910781559147
"['ARPAUSDT', 'CHZUSDT', 'ALPHAUSDT']",0.009365495527710368,0.009543410726356878
"['ARBUSDT', 'BICOUSDT', 'ANTUSDT']",0.004126141604470027,0.0040393323478814455
"['ETHUSDT', 'ADXUSDT', 'APEUSDT']",0.0007116731006609143,0.00048031255222815144
"['DOCKUSDT', 'BONDUSDT', 'BATUSDT']",0.0032849599441938993,0.0033226489966235394
"['BNXUSDT', 'DFUSDT', 'CTKUSDT']",0.0036254848850301486,0.0038642032747969275
"['BURGERUSDT', 'DOCKUSDT', 'DCRUSDT']",0.001299036855539126,0.0014300368876800375
"['ALICEUSDT', 'BURGERUSDT', 'CVXUSDT']",0.005113276139802755,0.005092871763060779
"['ACHUSDT', 'BIFIUSDT', 'ADADOWNUSDT']",0.0015642205864261065,0.001426968671852744
"['ARUSDT', 'BSWUSDT', 'AGLDUSDT']",0.0036765290293014983,0.0037563082990246586
"['ANTUSDT', 'ARDRUSDT', 'BTCUSDT']",0.004006098598640965,0.0040393323478814455
"['DFUSDT', 'BNBUPUSDT', 'API3USDT']",0.005349934725120687,0.005220788172540009
"['BIFIUSDT', 'BAKEUSDT', 'BETAUSDT']",0.002271755668534671,0.0024123910781559147
"['BNXUSDT', 'AVAUSDT', 'DOCKUSDT']",0.00349359909279843,0.003403401684888853
"['ETHUSDT', 'ADAUPUSDT', 'BARUSDT']",nan,0.00048031255222815144
"['ANKRUSDT', 'CRVUSDT', 'ALGOUSDT']",0.003028663504579526,0.003019460077238167
