assets,numpy,qpo
"['ANKRUSDT', 'AMPUSDT', 'DODOUSDT', 'CRVUSDT', 'AVABUSD', 'ATMUSDT', 'BIFIUSDT', 'ADAUSDT', 'BICOUSDT', 'ARUSDT', 'AGIXUSDT', 'DGBUSDT', 'ADAUPUSDT', 'BURGERUSDT', 'ADADOWNUSDT', 'BELUSDT']",0.023176238528413846,0.022097189428651007
"['APEUSDT', 'AVAUSDT', '1INCHUSDT', 'ATOMUSDT', 'BLZUSDT', 'BTTCUSDT', 'AGLDUSDT', 'DODOUSDT', 'BNXUSDT', 'ALPINEUSDT', 'ASTRUSDT', 'CITYUSDT', 'AKROUSDT', 'ARDRUSDT', 'BAKEUSDT', 'BALUSDT']",0.02110921510479913,0.020431187620876267
"['BURGERUSDT', 'AVAXUSDT', 'AVABUSD', 'ADAUPUSDT', 'BATUSDT', 'ASRUSDT', 'ANKRUSDT', 'DENTUSDT', 'CVPUSDT', 'CRVUSDT', 'ARUSDT', 'AXSUSDT', 'ARDRUSDT', 'AVAUSDT', 'DIAUSDT', 'BADGERUSDT']",0.02616290772074455,0.026181733246877704
"['AVAXUSDT', 'CVXUSDT', 'AGLDUSDT', 'CTXCUSDT', 'ALCXUSDT', 'C98USDT', 'DIAUSDT', 'CELOUSDT', 'AUDIOUSDT', 'BAKEUSDT', 'ALPINEUSDT', 'BNBUPUSDT', 'ARDRUSDT', 'ATMUSDT', 'DCRUSDT', 'ADAUPUSDT']",0.021746402165963356,0.021191447022076336
"['CRVUSDT', 'BTTCUSDT', 'C98USDT', 'DGBUSDT', 'CTSIUSDT', 'ADXUSDT', 'DARUSDT', 'BNBDOWNUSDT', 'BANDUSDT', 'BICOUSDT', 'ATAUSDT', 'AMBUSDT', 'CHRUSDT', 'BSWUSDT', 'BNXUSDT', 'BONDUSDT']",0.015774450535485672,0.016337772303599077
"['DFUSDT', 'DOCKUSDT', 'CITYUSDT', 'BUSDUSDT', 'AKROUSDT', 'ADADOWNUSDT', 'BALUSDT', 'CELOUSDT', 'BIFIUSDT', 'BTCUPUSDT', 'ANTUSDT', 'BSWUSDT', 'ALPHAUSDT', 'CFXUSDT', 'ADAUPUSDT', 'DCRUSDT']",0.008229831505625005,0.001918713947031771
"['BNBDOWNUSDT', 'ADXUSDT', 'SOLUSDT', 'DENTUSDT', 'BANDUSDT', 'AMPUSDT', 'CHRUSDT', 'CKBUSDT', 'COSUSDT', 'DASHUSDT', 'BADGERUSDT', 'CRVUSDT', 'CTXCUSDT', 'ANKRUSDT', 'CTKUSDT', 'ETHUSDT']",0.010976079647520733,0.01011360697664999
"['API3USDT', 'AKROUSDT', 'CELRUSDT', 'ARBUSDT', 'DENTUSDT', 'BANDUSDT', 'CTSIUSDT', 'CHESSUSDT', 'ASRUSDT', 'BTTCUSDT', 'ALCXUSDT', 'CHZUSDT', 'APEUSDT', 'ARDRUSDT', 'DEGOUSDT', 'DIAUSDT']",0.02204189375804308,0.021041143996324292
"['DATAUSDT', 'CVPUSDT', 'BNXUSDT', 'ADAUPUSDT', 'ADAUSDT', 'DARUSDT', 'SOLUSDT', 'BSWUSDT', 'COMPUSDT', 'CELRUSDT', 'ALPACAUSDT', 'BANDUSDT', 'BNBDOWNUSDT', 'AAVEUSDT', 'API3USDT', 'BONDUSDT']",nan,0.0045093540871398675
"['BSWUSDT', 'ACHUSDT', 'BUSDUSDT', 'AMBUSDT', 'BNBUSDT', 'CTSIUSDT', 'CHRUSDT', 'AVAXUSDT', 'BNBUPUSDT', 'API3USDT', 'DIAUSDT', 'COTIUSDT', 'BANDUSDT', 'ARPAUSDT', 'ALICEUSDT', 'ALPHAUSDT']",0.01568134540988821,0.014571789759400456
"['DGBUSDT', 'ACAUSDT', 'ACMUSDT', 'AMBUSDT', 'ETHUSDT', 'CHESSUSDT', 'ATOMUSDT', 'CTKUSDT', 'ARPAUSDT', 'ALPINEUSDT', 'CRVUSDT', 'CHZUSDT', 'AVAXUSDT', 'BNBUPUSDT', 'DEGOUSDT', 'ALICEUSDT']",0.015568778925538939,0.014992206108725696
"['BALUSDT', 'AGIXUSDT', 'ALPHAUSDT', 'CITYUSDT', 'BIFIUSDT', 'DIAUSDT', 'XRPUSDT', 'CTSIUSDT', 'AGLDUSDT', 'AMBUSDT', 'BATUSDT', 'CVPUSDT', 'AMPUSDT', 'ANKRUSDT', 'BSWUSDT', 'BTCUPUSDT']",0.01124831376879068,0.01191474914935767
"['BNBUPUSDT', 'ADAUSDT', 'BNBDOWNUSDT', 'ALCXUSDT', 'CHZUSDT', 'CHESSUSDT', 'ATAUSDT', 'DCRUSDT', 'CELRUSDT', 'CFXUSDT', 'ALPINEUSDT', 'API3USDT', 'ANTUSDT', 'DODOUSDT', 'ARBUSDT', 'AUCTIONUSDT']",0.0121098895306615,0.009290009561115788
"['CHESSUSDT', 'DGBUSDT', 'ACHUSDT', 'DEGOUSDT', 'ALPINEUSDT', 'ADAUPUSDT', 'CHZUSDT', 'AMBUSDT', 'BTCUPUSDT', 'BADGERUSDT', 'BNBDOWNUSDT', 'ALCXUSDT', 'BTSUSDT', 'ALGOUSDT', 'AVAXUSDT', 'BLZUSDT']",0.0031931652932211687,0.010465605350707417
"['BTSUSDT', 'ARPAUSDT', 'ANTUSDT', 'BSWUSDT', 'AMPUSDT', 'BARUSDT', 'DEGOUSDT', 'BONDUSDT', 'CTKUSDT', 'BNBUPUSDT', 'AVAUSDT', 'CELRUSDT', 'AVABUSD', 'SOLUSDT', 'ATMUSDT', 'DARUSDT']",0.001623078693069106,0.004723542002239891
