number of asset,iteration,time
5,1,0.01869199999999971
5,2,0.014727999999999852
5,3,0.014572000000000251
5,4,0.01516300000000026
5,5,0.01453399999999938
5,6,0.01483499999999971
5,7,0.01484299999999994
5,8,0.014304000000000094
5,9,0.014957000000000775
5,10,0.01561499999999949
5,11,0.014987000000000528
5,12,0.014731999999999523
5,13,0.01794200000000057
5,14,0.015196999999999683
5,15,0.014898000000000522
5,16,0.015649999999999942
5,17,0.01594799999999985
5,18,0.01622900000000005
5,19,0.015098000000000056
5,20,0.015967999999999982
5,21,0.014890999999999543
5,22,0.014738999999999614
5,23,0.014667000000000208
5,24,0.014511999999999858
5,25,0.014427999999999663
5,26,0.015056000000000402
5,27,0.014572999999999503
5,28,0.014623000000000275
5,29,0.014046999999999699
5,30,0.014244999999999841
5,31,0.013888999999999818
5,32,0.014243999999999701
5,33,0.014136999999999844
5,34,0.014686000000000199
5,35,0.014375000000000249
5,36,0.014349000000000167
5,37,0.01559499999999936
5,38,0.015506000000000242
5,39,0.015137000000000178
5,40,0.015391000000000155
5,41,0.014927999999999386
5,42,0.014685000000000059
5,43,0.014524999999999899
5,44,0.014988999999999919
5,45,0.014591000000000243
5,46,0.014656999999999698
5,47,0.014358999999999789
5,48,0.014480999999999966
5,49,0.014544000000000779
5,50,0.015143000000000129
5,51,0.01439600000000052
5,52,0.064438
5,53,0.014662000000000397
5,54,0.014232000000000689
5,55,0.014245999999999981
5,56,0.0140880000000001
5,57,0.014337999999999518
5,58,0.014392999999999212
5,59,0.014322999999999197
5,60,0.014118999999999993
5,61,0.014041999999999888
5,62,0.014051000000000258
5,63,0.014063000000000159
5,64,0.014531000000000738
5,65,0.014015999999999806
5,66,0.01453900000000008
5,67,0.015603000000000478
5,68,0.014965000000000117
5,69,0.014440999999999704
5,70,0.014606999999999815
5,71,0.014200000000000657
5,72,0.014269999999999783
5,73,0.014605000000000423
5,74,0.014433000000000362
5,75,0.014376000000000388
5,76,0.014222000000000179
5,77,0.014076999999999451
5,78,0.014378000000000668
5,79,0.014297000000000004
5,80,0.014302999999999955
5,81,0.013946999999999932
5,82,0.014129999999999754
5,83,0.014442999999999984
5,84,0.014297999999999256
5,85,0.014142999999999795
5,86,0.014447000000000543
5,87,0.014876000000000111
5,88,0.015253000000000405
5,89,0.01441500000000051
5,90,0.014356999999999509
5,91,0.014261999999999553
5,92,0.014263999999999832
5,93,0.014103999999999672
5,94,0.01451499999999939
5,95,0.014356000000000257
5,96,0.014460999999999835
5,97,0.014059000000000488
5,98,0.014242999999999562
5,99,0.014140000000000263
5,100,0.01407899999999973
5,101,0.014312999999999576
5,102,0.014114000000000182
5,103,0.01407700000000034
5,104,0.014171000000000156
5,105,0.01407799999999959
5,106,0.014179000000000386
5,107,0.014134000000000313
5,108,0.014136999999999844
5,109,0.01408200000000015
5,110,0.014120000000000132
5,111,0.01424800000000026
5,112,0.014752999999999794
5,113,0.013983999999999774
5,114,0.014171999999999407
5,115,0.01407799999999959
5,116,0.014263999999999832
5,117,0.014007999999999576
5,118,0.01424800000000026
5,119,0.014244999999999841
5,120,0.014236999999999611
5,121,0.01407500000000006
5,122,0.014312999999999576
5,123,0.014222000000000179
5,124,0.01455200000000012
5,125,0.014343000000000217
5,126,0.014334999999999987
5,127,0.014078000000000479
5,128,0.014263999999999832
5,129,0.014406000000000141
5,130,0.01455200000000012
5,131,0.014342999999999329
5,132,0.014284999999999215
5,133,0.013977999999999824
5,134,0.014200999999999908
5,135,0.014148000000000494
5,136,0.014757999999999605
5,137,0.0143930000000001
5,138,0.014510999999999719
5,139,0.014189000000000007
5,140,0.014778000000000624
5,141,0.014330000000000176
5,142,0.014179999999999637
5,143,0.014295999999999864
5,144,0.014206999999999859
5,145,0.014505000000000656
5,146,0.014477000000000295
5,147,0.01561699999999977
5,148,0.019416999999999796
5,149,0.017267999999999617
5,150,0.017609000000000208
5,151,0.018646000000000384
5,152,0.01858300000000046
5,153,0.01718200000000003
5,154,0.016818999999999917
5,155,0.017221000000000153
5,156,0.017000000000000348
5,157,0.016897000000000162
5,158,0.0170249999999994
5,159,0.016621000000000663
5,160,0.01500599999999963
5,161,0.014671000000000767
5,162,0.015371000000000024
5,163,0.014620999999999995
5,164,0.01642600000000005
5,165,0.015184999999999782
5,166,0.014827000000000368
5,167,0.014772999999999925
5,168,0.015132999999999619
5,169,0.015107000000000426
5,170,0.014736999999999334
5,171,0.014904999999999724
5,172,0.014796999999999727
5,173,0.015158000000000449
5,174,0.015086000000000155
5,175,0.015352000000000032
5,176,0.015327999999999342
5,177,0.015036000000000271
5,178,0.014607999999999954
5,179,0.014445999999999515
5,180,0.014555999999999791
5,181,0.014405000000000001
5,182,0.01487300000000058
5,183,0.014788000000000245
5,184,0.014975999999999878
5,185,0.014694000000000429
5,186,0.015069000000000443
5,187,0.014712999999999532
5,188,0.014600000000000612
5,189,0.014292000000000193
5,190,0.014405000000000001
5,191,0.014421999999999713
5,192,0.014756000000000213
5,193,0.01487200000000044
5,194,0.014681000000000388
5,195,0.014720999999999762
5,196,0.014796000000000475
5,197,0.01437899999999992
