number,time
228,0.0010089999999998156
number,time
229,0.000996000000000663
number,time
230,0.0010000000000012221
number,time
231,0.0010190000000012134
number,time
232,0.0009969999999999146
number,time
233,0.0009890000000005728
number,time
234,0.0010010000000004737
number,time
235,0.000990999999999076
number,time
236,0.0009940000000003835
number,time
237,0.0009870000000002932
number,time
238,0.0009880000000013212
number,time
239,0.0009990000000001942
number,time
240,0.0010989999999999611
number,time
241,0.0010539999999998884
number,time
242,0.001021000000001493
number,time
243,0.0010060000000002844
number,time
244,0.0010049999999992565
number,time
245,0.000996000000000663
number,time
246,0.0010010000000004737
number,time
247,0.0009950000000014114
number,time
248,0.0009910000000008523
number,time
249,0.0009930000000011319
number,time
250,0.0009880000000013212
number,time
251,0.0009880000000013212
number,time
252,0.0009819999999987061
number,time
253,0.0009899999999998244
number,time
254,0.0010019999999997253
number,time
255,0.0009879999999995448
number,time
256,0.0009870000000002932
number,time
257,0.0009919999999983276
number,time
258,0.0009889999999987964
number,time
259,0.0010089999999998156
number,time
260,0.000990999999999076
number,time
261,0.0009779999999999234
number,time
262,0.0009819999999987061
number,time
263,0.0009859999999992652
number,time
264,0.0009779999999999234
number,time
265,0.000980000000000203
number,time
266,0.0009850000000000136
number,time
267,0.0010009999999986974
number,time
268,0.000982999999999734
number,time
269,0.0009820000000004825
number,time
270,0.0009809999999994545
number,time
271,0.0009739999999993643
number,time
272,0.0010010000000004737
number,time
273,0.0009929999999993555
number,time
274,0.001008000000000564
number,time
275,0.0010120000000011231
number,time
276,0.0010019999999997253
number,time
277,0.0009799999999984266
number,time
278,0.0009820000000004825
number,time
279,0.0009739999999993643
number,time
280,0.0009799999999984266
number,time
281,0.0009890000000005728
number,time
282,0.0010019999999997253
number,time
283,0.000990999999999076
number,time
284,0.0009709999999998331
number,time
285,0.0009790000000009513
number,time
286,0.0009710000000016095
number,time
287,0.0009709999999998331
number,time
288,0.0009730000000001127
number,time
289,0.0009720000000008611
number,time
290,0.0009870000000002932
number,time
291,0.000984000000000762
number,time
292,0.0009950000000014114
number,time
293,0.0009730000000001127
number,time
294,0.0009950000000014114
number,time
295,0.000994999999999635
number,time
296,0.0009790000000009513
number,time
297,0.0009740000000011406
number,time
298,0.0009730000000001127
number,time
299,0.0009770000000006718
number,time
300,0.0010060000000002844
number,time
301,0.000982999999999734
number,time
302,0.0009809999999994545
number,time
303,0.0009790000000009513
number,time
304,0.0009750000000003922
number,time
305,0.0011070000000010793
number,time
306,0.0011980000000004765
number,time
307,0.0010770000000004387
number,time
308,0.001036000000000925
number,time
309,0.0010209999999997166
number,time
310,0.0010250000000002757
number,time
311,0.000994999999999635
number,time
312,0.0010019999999997253
number,time
313,0.0009979999999991662
number,time
314,0.0009959999999988867
number,time
315,0.0009939999999986071
number,time
316,0.0009929999999993555
number,time
317,0.001006999999999536
number,time
318,0.000996000000000663
number,time
319,0.0009999999999994458
number,time
320,0.0009929999999993555
number,time
321,0.0009990000000001942
number,time
322,0.0009929999999993555
number,time
323,0.0009910000000008523
number,time
324,0.0009870000000002932
number,time
325,0.0009940000000003835
number,time
326,0.0010060000000002844
number,time
327,0.0009980000000009426
number,time
328,0.0010190000000012134
number,time
329,0.001024000000001024
number,time
330,0.0009950000000014114
number,time
331,0.0010229999999999961
number,time
332,0.0009870000000002932
number,time
333,0.0009980000000009426
number,time
334,0.0010099999999990672
number,time
335,0.0010229999999999961
number,time
336,0.0009899999999998244
number,time
337,0.0009959999999988867
number,time
338,0.0009809999999994545
number,time
339,0.0009890000000005728
number,time
340,0.0010159999999999059
number,time
341,0.0010079999999987876
number,time
342,0.0009820000000004825
number,time
343,0.0010040000000000049
number,time
344,0.0009900000000016007
number,time
345,0.0010150000000006543
number,time
346,0.000990999999999076
number,time
347,0.0010010000000004737
number,time
348,0.0009979999999991662
number,time
349,0.0009939999999986071
number,time
350,0.0009899999999998244
number,time
351,0.0009899999999998244
number,time
352,0.0009790000000009513
number,time
353,0.0009750000000003922
number,time
354,0.0009939999999986071
number,time
355,0.0010799999999999699
number,time
356,0.001170999999999367
number,time
357,0.001106999999999303
number,time
358,0.0010370000000001767
number,time
359,0.0010229999999999961
number,time
360,0.0010180000000001854
number,time
361,0.0010300000000000864
number,time
362,0.0009879999999995448
number,time
363,0.0010159999999999059
number,time
364,0.0009910000000008523
number,time
365,0.00102999999999831
number,time
366,0.0009879999999995448
number,time
367,0.000996000000000663
number,time
368,0.0009790000000009513
number,time
369,0.0009990000000001942
number,time
370,0.000996000000000663
number,time
371,0.0010070000000013124
number,time
372,0.0009790000000009513
number,time
373,0.0010340000000006455
number,time
374,0.0009850000000000136
number,time
375,0.0009890000000005728
number,time
376,0.0009890000000005728
number,time
377,0.0009739999999993643
number,time
378,0.0009870000000002932
number,time
379,0.000984000000000762
number,time
380,0.0009770000000006718
number,time
381,0.0010229999999999961
number,time
382,0.0009730000000001127
number,time
383,0.000984000000000762
number,time
384,0.0009779999999999234
number,time
385,0.0009899999999998244
number,time
386,0.000968000000000302
number,time
387,0.0009759999999996438
number,time
388,0.0009870000000002932
number,time
389,0.0009779999999999234
number,time
390,0.000990999999999076
number,time
391,0.0009990000000001942
number,time
392,0.000990999999999076
number,time
393,0.0009809999999994545
number,time
394,0.000980000000000203
number,time
395,0.000996000000000663
number,time
396,0.0009889999999987964
number,time
397,0.001032000000000366
number,time
398,0.0009899999999998244
number,time
399,0.0009850000000000136
number,time
400,0.0009929999999993555
number,time
401,0.0009700000000005815
number,time
402,0.0009690000000013299
number,time
403,0.0009740000000011406
number,time
404,0.0009790000000009513
number,time
405,0.0010079999999987876
number,time
406,0.0010159999999999059
number,time
407,0.0009890000000005728
number,time
408,0.000980000000000203
number,time
409,0.0009770000000006718
number,time
410,0.0010050000000010328
number,time
411,0.0009760000000014202
number,time
412,0.0009879999999995448
number,time
413,0.0009759999999996438
number,time
414,0.000982999999999734
number,time
415,0.0009860000000010416
number,time
416,0.0010159999999999059
number,time
417,0.0009910000000008523
number,time
418,0.0009850000000000136
number,time
419,0.0010030000000007533
number,time
420,0.0009839999999989857
number,time
421,0.000984000000000762
number,time
422,0.0010300000000000864
number,time
423,0.0010030000000007533
number,time
424,0.0009860000000010416
number,time
425,0.0010169999999991575
number,time
426,0.0009850000000000136
number,time
427,0.0009870000000002932
number,time
428,0.000992000000000104
number,time
429,0.0009979999999991662
number,time
430,0.0010809999999992215
number,time
431,0.0009769999999988954
number,time
432,0.000982999999999734
number,time
433,0.000992000000000104
number,time
434,0.0009879999999995448
number,time
435,0.0009959999999988867
number,time
436,0.0009879999999995448
number,time
437,0.000980000000000203
number,time
438,0.0010390000000004562
number,time
439,0.000982999999999734
number,time
440,0.0009779999999999234
number,time
441,0.000984000000000762
number,time
442,0.0009999999999994458
number,time
443,0.0010019999999997253
number,time
444,0.0010049999999992565
number,time
445,0.0010019999999997253
number,time
446,0.0010120000000011231
number,time
447,0.000994999999999635
number,time
448,0.0010190000000012134
number,time
449,0.0009980000000009426
number,time
450,0.0009760000000014202
number,time
451,0.0009820000000004825
number,time
452,0.0009859999999992652
number,time
453,0.0009750000000003922
number,time
454,0.0010099999999990672
number,time
455,0.0009870000000002932
number,time
456,0.000996000000000663
number,time
457,0.000982999999999734
number,time
458,0.0009819999999987061
number,time
459,0.000990999999999076
number,time
460,0.001020000000000465
number,time
461,0.0009850000000000136
number,time
462,0.0010599999999989507
number,time
463,0.0009730000000001127
number,time
464,0.0010649999999987614
number,time
465,0.0012460000000000804
number,time
466,0.0010980000000007095
number,time
467,0.001046999999999798
number,time
468,0.0010390000000004562
number,time
469,0.0010070000000013124
number,time
470,0.001048000000000826
number,time
471,0.001148000000000593
number,time
472,0.001124000000000791
number,time
473,0.001186999999999827
number,time
474,0.0010799999999999699
number,time
475,0.0010709999999996
number,time
476,0.0010519999999996088
number,time
477,0.0011190000000009803
number,time
478,0.0010139999999996263
number,time
479,0.0009930000000011319
number,time
480,0.000996000000000663
number,time
481,0.0010120000000011231
number,time
482,0.0009900000000016007
number,time
483,0.0009890000000005728
number,time
484,0.0009989999999984178
number,time
485,0.0009790000000009513
number,time
486,0.0011809999999989884
number,time
487,0.0010899999999995913
number,time
488,0.0010400000000014842
number,time
489,0.0010130000000003747
number,time
490,0.0010229999999999961
number,time
491,0.0010130000000003747
number,time
492,0.0010390000000004562
number,time
493,0.0010409999999989594
number,time
494,0.000982999999999734
number,time
495,0.0010030000000007533
number,time
496,0.0009940000000003835
number,time
497,0.0010019999999997253
number,time
498,0.0010040000000000049
number,time
499,0.0010170000000009338
number,time
500,0.000996000000000663
number,time
501,0.0010860000000008085
number,time
502,0.0010209999999997166
number,time
503,0.000990999999999076
number,time
504,0.000992000000000104
number,time
505,0.000978999999999175
number,time
506,0.0009930000000011319
number,time
507,0.000992000000000104
number,time
508,0.001020000000000465
number,time
509,0.0010130000000003747
number,time
510,0.0009870000000002932
number,time
511,0.0010130000000003747
number,time
512,0.0009850000000000136
number,time
513,0.0009900000000016007
number,time
514,0.000982999999999734
number,time
515,0.001006999999999536
number,time
516,0.001009000000001592
number,time
517,0.0009790000000009513
number,time
518,0.0010890000000003397
number,time
519,0.001130999999999105
number,time
520,0.0011130000000001417
number,time
521,0.001066999999999041
number,time
522,0.0010250000000002757
number,time
523,0.0010279999999998068
number,time
524,0.0010329999999996176
number,time
525,0.0010129999999985984
number,time
526,0.0010030000000007533
number,time
527,0.0009839999999989857
number,time
528,0.0010019999999997253
number,time
529,0.0010010000000004737
number,time
530,0.000992000000000104
number,time
531,0.000992000000000104
number,time
532,0.0010519999999996088
number,time
533,0.0009859999999992652
number,time
534,0.0009940000000003835
number,time
535,0.0009770000000006718
number,time
536,0.0011460000000003134
number,time
537,0.0011089999999995825
number,time
538,0.0010520000000013852
number,time
539,0.0010129999999985984
number,time
540,0.001048000000000826
number,time
541,0.0010030000000007533
number,time
542,0.0010030000000007533
number,time
543,0.000992000000000104
number,time
544,0.0010120000000011231
number,time
545,0.0009950000000014114
number,time
546,0.001008000000000564
number,time
547,0.001006999999999536
number,time
548,0.001058999999999699
number,time
549,0.0009879999999995448
number,time
550,0.001020000000000465
number,time
551,0.0010650000000005377
number,time
552,0.0010120000000011231
number,time
553,0.0009899999999998244
number,time
554,0.0009859999999992652
number,time
555,0.0010270000000005552
number,time
556,0.0010180000000001854
number,time
557,0.0009820000000004825
number,time
558,0.0009850000000000136
number,time
559,0.000980000000000203
number,time
560,0.0010040000000000049
number,time
561,0.0009989999999984178
number,time
562,0.0009779999999999234
number,time
563,0.000978999999999175
number,time
564,0.0009730000000001127
number,time
565,0.0009749999999986159
number,time
566,0.0009769999999988954
number,time
567,0.0010300000000000864
number,time
568,0.0009980000000009426
number,time
569,0.0010190000000012134
number,time
570,0.0009850000000000136
number,time
571,0.0010089999999998156
number,time
572,0.0010900000000013677
number,time
573,0.0009799999999984266
number,time
574,0.0009850000000000136
number,time
575,0.000994999999999635
number,time
576,0.0009709999999998331
number,time
577,0.0010139999999996263
number,time
578,0.0009929999999993555
number,time
579,0.0009899999999998244
number,time
580,0.00105499999999914
number,time
581,0.0009850000000000136
number,time
582,0.0009890000000005728
number,time
583,0.0009910000000008523
number,time
584,0.0009919999999983276
number,time
585,0.001090999999998843
number,time
586,0.0010650000000005377
number,time
587,0.0010630000000002582
number,time
588,0.001032000000000366
number,time
589,0.0010159999999999059
number,time
590,0.0010049999999992565
number,time
591,0.0009999999999994458
number,time
592,0.000992000000000104
number,time
593,0.0009889999999987964
number,time
594,0.0010010000000004737
number,time
595,0.0009870000000002932
number,time
596,0.0009879999999995448
number,time
597,0.000994999999999635
number,time
598,0.001042999999999239
number,time
599,0.0010089999999998156
number,time
600,0.000978999999999175
number,time
601,0.0010270000000005552
number,time
602,0.0010050000000010328
number,time
603,0.0010030000000007533
number,time
604,0.001020000000000465
number,time
605,0.0010020000000015017
number,time
606,0.0009770000000006718
number,time
607,0.0009809999999994545
number,time
608,0.0009939999999986071
number,time
609,0.0009969999999999146
number,time
610,0.0009839999999989857
number,time
611,0.0009779999999999234
number,time
612,0.0010170000000009338
number,time
613,0.0009790000000009513
number,time
614,0.0010050000000010328
number,time
615,0.0009769999999988954
number,time
616,0.0009910000000008523
number,time
617,0.000992000000000104
number,time
618,0.0010060000000002844
number,time
619,0.000980000000000203
number,time
620,0.0010229999999999961
number,time
621,0.0009770000000006718
number,time
622,0.0010130000000003747
number,time
623,0.0010159999999999059
number,time
624,0.001014999999998878
number,time
625,0.000990999999999076
number,time
626,0.0009879999999995448
number,time
627,0.0009859999999992652
number,time
628,0.0010270000000005552
number,time
629,0.0010050000000010328
number,time
630,0.0009939999999986071
number,time
631,0.0010000000000012221
number,time
632,0.0009850000000000136
number,time
633,0.0009990000000001942
number,time
634,0.0010009999999986974
number,time
635,0.0009809999999994545
number,time
636,0.0010209999999997166
number,time
637,0.0010030000000007533
number,time
638,0.0009860000000010416
number,time
639,0.000978999999999175
number,time
640,0.0009870000000002932
number,time
641,0.0009810000000012309
number,time
642,0.0010000000000012221
number,time
643,0.0010009999999986974
number,time
644,0.0010159999999999059
number,time
645,0.0010089999999998156
number,time
646,0.0009939999999986071
number,time
647,0.000980000000000203
number,time
648,0.0009779999999999234
number,time
649,0.0009690000000013299
number,time
650,0.0009930000000011319
number,time
651,0.0010430000000010153
number,time
652,0.001142999999999006
number,time
653,0.0010529999999988604
number,time
654,0.0010229999999999961
number,time
655,0.0010040000000000049
number,time
656,0.0010020000000015017
number,time
657,0.0009879999999995448
number,time
658,0.0009830000000015104
number,time
659,0.0009899999999998244
number,time
660,0.0009890000000005728
number,time
661,0.000990999999999076
number,time
662,0.0009969999999999146
number,time
663,0.0009889999999987964
number,time
664,0.0009929999999993555
number,time
665,0.0009879999999995448
number,time
666,0.0009910000000008523
number,time
667,0.000994999999999635
number,time
668,0.000990999999999076
number,time
669,0.0009899999999998244
number,time
670,0.0009850000000000136
number,time
671,0.0009899999999998244
number,time
672,0.0009790000000009513
number,time
673,0.000980000000000203
number,time
674,0.0009739999999993643
number,time
675,0.000982999999999734
number,time
676,0.000978999999999175
number,time
677,0.000980000000000203
number,time
678,0.000982999999999734
number,time
679,0.0009770000000006718
number,time
680,0.0009749999999986159
number,time
681,0.0009749999999986159
number,time
682,0.0009779999999999234
number,time
683,0.0009720000000008611
number,time
684,0.0009790000000009513
number,time
685,0.0009979999999991662
number,time
686,0.0009999999999994458
number,time
687,0.0009919999999983276
number,time
688,0.000984000000000762
number,time
689,0.0009950000000014114
number,time
690,0.0009740000000011406
number,time
691,0.0009750000000003922
number,time
692,0.0009759999999996438
number,time
693,0.000968000000000302
number,time
694,0.000982999999999734
number,time
695,0.000978999999999175
number,time
696,0.000980000000000203
number,time
697,0.000980000000000203
number,time
698,0.0009890000000005728
number,time
699,0.0009660000000000224
number,time
700,0.0010180000000001854
number,time
701,0.0010180000000001854
number,time
702,0.0009989999999984178
number,time
703,0.0009839999999989857
number,time
704,0.0009870000000002932
number,time
705,0.0009929999999993555
number,time
706,0.0009819999999987061
number,time
707,0.0010410000000007358
number,time
708,0.0010000000000012221
number,time
709,0.0010380000000012046
number,time
710,0.0009820000000004825
number,time
711,0.0010259999999995273
number,time
712,0.0009749999999986159
number,time
713,0.000980000000000203
number,time
714,0.000996000000000663
number,time
715,0.0009860000000010416
number,time
716,0.0009730000000001127
number,time
717,0.0009940000000003835
number,time
718,0.0009869999999985168
number,time
719,0.000980000000000203
number,time
720,0.0009889999999987964
number,time
721,0.0009750000000003922
number,time
722,0.0010010000000004737
number,time
723,0.0009880000000013212
number,time
724,0.0009759999999996438
number,time
725,0.000978999999999175
number,time
726,0.0009859999999992652
number,time
727,0.0010410000000007358
number,time
728,0.0010020000000015017
number,time
729,0.0009730000000001127
number,time
730,0.0009990000000001942
number,time
731,0.0010040000000000049
number,time
732,0.0009810000000012309
number,time
733,0.0009790000000009513
number,time
734,0.0009719999999990847
number,time
735,0.0011559999999999349
number,time
736,0.001158999999999466
number,time
737,0.0010690000000010969
number,time
738,0.0010419999999999874
number,time
739,0.0010239999999992477
number,time
740,0.0010169999999991575
number,time
741,0.0010630000000002582
number,time
742,0.001014999999998878
number,time
743,0.0009990000000001942
number,time
744,0.0009969999999999146
number,time
745,0.0009999999999994458
number,time
746,0.000992000000000104
number,time
747,0.0009990000000001942
number,time
748,0.0009990000000001942
number,time
749,0.0011580000000002144
number,time
750,0.001146999999999565
number,time
751,0.0010820000000002494
number,time
752,0.0010460000000005465
number,time
753,0.0010220000000007445
number,time
754,0.0010169999999991575
number,time
755,0.0010169999999991575
number,time
756,0.0010650000000005377
number,time
757,0.000992000000000104
number,time
758,0.0010020000000015017
number,time
759,0.0010070000000013124
number,time
760,0.0010019999999997253
number,time
761,0.0010060000000002844
number,time
762,0.000994999999999635
number,time
763,0.0009859999999992652
number,time
764,0.0009870000000002932
number,time
765,0.0009910000000008523
number,time
766,0.0009929999999993555
number,time
767,0.0009980000000009426
number,time
768,0.0010019999999997253
number,time
769,0.0009859999999992652
number,time
770,0.0009990000000001942
number,time
771,0.0009899999999998244
number,time
772,0.0009850000000000136
number,time
773,0.000996000000000663
number,time
774,0.000994999999999635
number,time
775,0.000990999999999076
number,time
776,0.0009910000000008523
number,time
777,0.0009890000000005728
number,time
778,0.0009990000000001942
number,time
779,0.001008000000000564
number,time
780,0.0009900000000016007
number,time
781,0.0009870000000002932
number,time
782,0.0009850000000000136
number,time
783,0.0010040000000000049
number,time
784,0.000996000000000663
number,time
785,0.0009990000000001942
number,time
786,0.0009940000000003835
number,time
787,0.0009979999999991662
number,time
788,0.0009850000000000136
number,time
789,0.00102999999999831
number,time
790,0.0009859999999992652
number,time
791,0.0010139999999996263
number,time
792,0.0009899999999998244
number,time
793,0.0009870000000002932
number,time
794,0.0009990000000001942
number,time
795,0.0010070000000013124
number,time
796,0.0010279999999998068
number,time
797,0.0010229999999999961
number,time
798,0.0009879999999995448
number,time
799,0.0010259999999995273
number,time
800,0.0010110000000000952
number,time
801,0.000990999999999076
number,time
802,0.0009990000000001942
number,time
803,0.0010100000000008436
number,time
804,0.000992000000000104
number,time
805,0.0010119999999993468
number,time
806,0.000980000000000203
number,time
807,0.001161000000001522
number,time
808,0.0011119999999991137
number,time
809,0.0010769999999986624
number,time
810,0.0010449999999995185
number,time
811,0.0010300000000000864
number,time
812,0.001042999999999239
number,time
813,0.0009990000000001942
number,time
814,0.0009899999999998244
number,time
815,0.0010099999999990672
number,time
816,0.0009820000000004825
number,time
817,0.0009910000000008523
number,time
818,0.0009819999999987061
number,time
819,0.0009790000000009513
number,time
820,0.0009759999999996438
number,time
821,0.000984000000000762
number,time
822,0.0010049999999992565
number,time
823,0.0010460000000005465
number,time
824,0.0010089999999998156
number,time
825,0.0010089999999998156
number,time
826,0.0010279999999998068
number,time
827,0.0010089999999998156
number,time
828,0.0010389999999986799
number,time
829,0.0010040000000000049
number,time
830,0.001002999999998977
number,time
831,0.0010020000000015017
number,time
832,0.000994999999999635
number,time
833,0.0009999999999994458
number,time
834,0.000990999999999076
number,time
835,0.0010279999999998068
number,time
836,0.0010250000000002757
number,time
837,0.0009980000000009426
number,time
838,0.000992000000000104
number,time
839,0.0009879999999995448
number,time
840,0.0009979999999991662
number,time
841,0.0009870000000002932
number,time
842,0.0010019999999997253
number,time
843,0.0009999999999994458
number,time
844,0.0010249999999984993
number,time
845,0.0010010000000004737
number,time
846,0.000992000000000104
number,time
847,0.0009850000000000136
number,time
848,0.0010229999999999961
number,time
849,0.0009939999999986071
number,time
850,0.0010110000000000952
number,time
851,0.0010119999999993468
number,time
852,0.001032000000000366
number,time
853,0.0009880000000013212
number,time
854,0.0009860000000010416
number,time
855,0.000996000000000663
number,time
856,0.0009929999999993555
number,time
857,0.000978999999999175
number,time
858,0.0010040000000000049
number,time
859,0.0009930000000011319
number,time
860,0.001044000000000267
number,time
861,0.0009979999999991662
number,time
862,0.0010229999999999961
number,time
863,0.0009779999999999234
number,time
864,0.0010040000000000049
number,time
865,0.0010219999999989682
number,time
866,0.0009890000000005728
number,time
867,0.000984000000000762
number,time
868,0.0010229999999999961
number,time
869,0.0009979999999991662
number,time
870,0.0009759999999996438
number,time
871,0.0010339999999988692
number,time
872,0.0012049999999987904
number,time
873,0.0010779999999996903
number,time
874,0.0010539999999998884
number,time
875,0.0010350000000016735
number,time
876,0.0010870000000000601
number,time
877,0.0009979999999991662
number,time
878,0.0011670000000005842
number,time
879,0.0011879999999990787
number,time
880,0.0011209999999994835
number,time
881,0.001060000000000727
number,time
882,0.0010220000000007445
number,time
883,0.0010599999999989507
number,time
884,0.0010139999999996263
number,time
885,0.0009999999999994458
number,time
886,0.001008000000000564
number,time
