number of asset,iteration,time
6,1,0.011405999999999139
6,2,0.011027000000000342
6,3,0.011324000000000112
6,4,0.010483999999999938
6,5,0.01051499999999983
6,6,0.009567999999999799
6,7,0.009952000000000183
6,8,0.009472000000000591
6,9,0.009154999999999802
6,10,0.00900200000000062
6,11,0.009181999999999135
6,12,0.009066999999999936
6,13,0.009101999999998611
6,14,0.009027999999998926
6,15,0.009340999999999156
6,16,0.009058999999998818
6,17,0.00910299999999964
6,18,0.009077000000001334
6,19,0.00990700000000011
6,20,0.0095919999999996
6,21,0.009133999999999531
6,22,0.009104000000000667
6,23,0.009021000000000612
6,24,0.009242000000000417
6,25,0.009037000000001072
6,26,0.009375999999999607
6,27,0.00898600000000016
6,28,0.008958999999999051
6,29,0.009079999999999089
6,30,0.009007000000000431
6,31,0.009587000000001566
6,32,0.009007999999999683
6,33,0.009078999999999837
6,34,0.009031000000000233
6,35,0.009046999999998917
6,36,0.009537999999999158
6,37,0.0094189999999994
6,38,0.00949000000000133
6,39,0.009282000000000679
6,40,0.00972799999999907
6,41,0.009268000000000498
6,42,0.009873999999999938
6,43,0.010021000000000058
6,44,0.009380999999999418
6,45,0.009487000000000023
6,46,0.009215000000001083
6,47,0.009723999999998512
6,48,0.009246999999998451
6,49,0.009729000000000099
6,50,0.009140999999999622
6,51,0.00938199999999867
6,52,0.009244000000000696
6,53,0.009057000000000315
6,54,0.009012999999999494
6,55,0.009320999999999913
6,56,0.008926999999999907
6,57,0.008884000000000114
6,58,0.009251000000000786
6,59,0.009017000000000053
6,60,0.00897400000000026
6,61,0.009686000000000305
6,62,0.009533000000001124
6,63,0.0093260000000015
6,64,0.009038999999999575
6,65,0.009288999999998993
6,66,0.009047000000000693
6,67,0.00985199999999864
6,68,0.008980000000001098
6,69,0.009358999999999895
6,70,0.009300999999998893
6,71,0.009149999999999991
6,72,0.009221999999999397
6,73,0.009012000000000242
6,74,0.00941699999999912
6,75,0.008961999999998582
6,76,0.00990499999999983
6,77,0.009691000000000116
6,78,0.009623999999998745
6,79,0.010608999999998758
6,80,0.010791000000001105
6,81,0.00988199999999928
6,82,0.009787999999998576
6,83,0.009758000000001488
6,84,0.009949999999999903
6,85,0.009083999999999648
6,86,0.009975000000000733
6,87,0.009681999999999746
6,88,0.010151999999999717
6,89,0.010422999999999405
6,90,0.009211999999999776
6,91,0.010754000000000374
6,92,0.009634000000000142
6,93,0.009331999999998786
6,94,0.009774000000000171
6,95,0.00923699999999883
6,96,0.010222999999999871
6,97,0.009199000000000623
6,98,0.009690000000000865
6,99,0.009522000000000475
6,100,0.009356999999999616
6,101,0.009752000000000649
6,102,0.009157000000000082
6,103,0.010452000000000794
6,104,0.009949999999999903
6,105,0.009287999999999741
6,106,0.009053999999999007
6,107,0.009003999999999124
6,108,0.0090849999999989
6,109,0.00897699999999979
6,110,0.009192000000000533
6,111,0.009000999999999593
6,112,0.00898800000000044
6,113,0.009081000000000117
6,114,0.008973999999998483
6,115,0.00957299999999961
6,116,0.009031000000000233
