number of asset,iteration,time
5,1,0.05141500000000043
5,2,0.009593000000000629
5,3,0.0068950000000000955
5,4,0.0025980000000007664
5,5,0.00959600000000016
5,6,0.012660000000000338
5,7,0.0023049999999997794
5,8,0.0021090000000008047
5,9,0.01931599999999989
5,10,0.007168000000000063
5,11,0.005549000000000248
5,12,0.009975000000000733
5,13,0.004908999999999608
5,14,0.006571999999998468
5,15,0.007288000000000849
5,16,0.012470999999999677
5,17,0.007018000000000413
5,18,0.0073550000000004445
5,19,0.002563000000000315
5,20,0.016304999999999126
5,21,0.0029479999999999507
5,22,0.006489999999999441
5,23,0.012755999999999545
5,24,0.008694999999999453
5,25,0.011674000000001072
5,26,0.007561000000000817
5,27,0.002735000000001264
5,28,0.012612999999999985
5,29,0.005938000000000443
5,30,0.007260000000000488
5,31,0.011063999999999297
5,32,0.0043480000000002406
5,33,0.00668700000000122
5,34,0.01203699999999941
5,35,0.007946999999999704
5,36,0.005868000000001317
5,37,0.007683000000000106
5,38,0.002457999999998961
5,39,0.0024580000000007374
5,40,0.00276599999999938
5,41,0.00250300000000081
5,42,0.0024519999999998987
5,43,0.002430999999999628
5,44,0.0026089999999996394
5,45,0.002880000000001104
5,46,0.0028500000000004633
5,47,0.002758000000000038
5,48,0.0026269999999986027
5,49,0.0025449999999995754
5,50,0.0025300000000001432
5,51,0.0024929999999994124
5,52,0.002437999999999718
5,53,0.0020769999999998845
5,54,0.0018670000000007292
5,55,0.0018500000000010175
5,56,0.001873999999999043
5,57,0.0018700000000002603
5,58,0.0018790000000006302
5,59,0.0018499999999992411
5,60,0.0019030000000004321
5,61,0.001882999999999413
5,62,0.001875000000000071
5,63,0.0018919999999997827
5,64,0.001937999999999107
5,65,0.0018779999999996022
5,66,0.001910999999999774
5,67,0.0022679999999990486
5,68,0.0023679999999988155
5,69,0.00216700000000003
5,70,0.002071000000000822
5,71,0.001924000000000703
5,72,0.0019089999999994944
5,73,0.0021189999999986497
5,74,0.002003000000000199
5,75,0.001952000000001064
5,76,0.0018729999999997915
5,77,0.0016800000000003479
5,78,0.001530999999999949
5,79,0.0015279999999986416
5,80,0.0015640000000001208
5,81,0.0015239999999998588
5,82,0.0019209999999993954
5,83,0.0018050000000009447
5,84,0.001626999999999157
5,85,0.0016020000000001033
5,86,0.0016010000000008517
5,87,0.0015739999999997423
5,88,0.0015479999999996608
5,89,0.0015439999999991016
5,90,0.0015319999999992007
5,91,0.0015799999999988046
5,92,0.0013260000000006045
5,93,0.0013070000000006132
5,94,0.0013370000000012539
5,95,0.0013450000000005957
5,96,0.0013260000000006045
5,97,0.0013500000000004064
5,98,0.0013059999999995853
5,99,0.0012969999999992154
5,100,0.001288000000000622
5,101,0.0012969999999992154
5,102,0.001324000000000325
