number of asset,iteration,time
6,1,11.068842999999998
6,2,9.573885999999995
6,3,7.857863000000002
6,4,9.021237
6,5,8.035081000000005
6,6,7.456889000000004
6,7,7.592684999999989
6,8,9.638645000000011
6,9,10.081857999999997
6,10,7.1366350000000125
6,11,9.538350999999992
6,12,9.23130599999999
6,13,9.252803
6,14,8.502403999999984
6,15,9.839551
6,16,15.89059899999998
6,17,16.294948000000005
6,18,9.853649999999988
6,19,10.954329999999999
6,20,10.811111000000011
6,21,13.43792000000002
6,22,5.1613100000000145
6,23,10.715266000000014
6,24,7.444931999999994
6,25,13.431177000000048
6,26,10.908313000000021
6,27,10.758078999999952
6,28,4.075199999999995
6,29,7.7353350000000205
6,30,3.3751230000000305
6,31,8.06233199999997
6,32,8.418020000000013
6,33,11.124752
6,34,10.844756000000018
6,35,9.087756000000013
6,36,8.609825
6,37,8.013297000000023
6,38,7.450186000000031
6,39,5.3737050000000295
6,40,9.547439999999995
6,41,9.38863299999997
6,42,6.478730999999982
6,43,8.487548000000004
6,44,9.875200000000007
6,45,8.229309
6,46,7.91638800000004
6,47,8.515616000000023
6,48,8.086851000000024
6,49,4.621536999999989
6,50,8.365521000000001
6,51,8.106959000000018
6,52,8.939727000000005
6,53,8.079195000000027
6,54,4.016605000000027
6,55,7.343004000000008
6,56,7.2374600000000555
6,57,8.609888999999953
6,58,11.350586000000021
6,59,14.52977199999998
6,60,19.227337000000034
6,61,10.266116000000011
6,62,7.475678000000016
6,63,9.226566999999932
6,64,9.752933999999982
6,65,11.323869999999943
6,66,7.256141000000071
6,67,7.385995000000094
6,68,8.347571000000016
6,69,6.857372999999939
6,70,7.661699999999996
6,71,7.077888999999914
6,72,6.9047389999999496
6,73,7.1659029999999575
6,74,6.953543999999965
6,75,7.662074999999959
6,76,6.877785000000017
6,77,6.676601000000005
6,78,6.8508620000000064
6,79,6.928518000000054
6,80,7.005030000000033
6,81,6.964156000000003
6,82,6.8951099999999315
6,83,6.665139999999951
6,84,6.88022199999989
6,85,7.039283999999952
6,86,7.079690999999912
6,87,7.215808999999922
6,88,6.989272000000028
6,89,7.0135420000000295
6,90,6.8154910000000655
6,91,6.875422999999955
6,92,7.837841000000026
6,93,7.401147999999921
6,94,7.032263999999941
6,95,7.121182999999974
6,96,7.063637999999969
6,97,7.220489000000043
6,98,6.699711000000093
6,99,6.731908999999973
6,100,6.9785459999999375
6,101,7.118116999999984
6,102,5.007637000000045
6,103,6.834197000000017
6,104,6.681370999999899
6,105,6.943603000000053
6,106,7.027604999999994
6,107,6.897272999999927
6,108,6.937669000000028
6,109,7.116520999999921
6,110,6.622573999999986
6,111,7.017561999999998
6,112,7.022890999999959
6,113,6.900929000000019
6,114,6.959465000000023
6,115,6.964771000000042
6,116,6.857041000000095
6,117,6.6418109999999615
6,118,6.99646800000005
6,119,7.1642570000000205
6,120,7.187320999999997
6,121,7.676619999999957
6,122,3.57278000000008
6,123,9.590687000000116
6,124,7.027268000000049
6,125,7.394671000000017
6,126,6.840472000000091
6,127,3.40008899999998
6,128,7.031686000000036
6,129,6.649609999999939
6,130,7.293991999999889
6,131,7.036619999999857
