number of asset,iteration,time
6,1,0.020929999999999893
6,2,0.0011659999999995563
6,3,0.0011130000000001417
6,4,0.0011050000000007998
6,5,0.001090999999998843
6,6,0.0010849999999997806
6,7,0.0010740000000009076
6,8,0.0010729999999998796
6,9,0.0010810000000009978
6,10,0.011248000000000147
6,11,0.0010520000000013852
6,12,0.0010620000000010066
6,13,0.0010550000000009163
6,14,0.0010579999999986711
6,15,0.0010580000000004475
6,16,0.0010479999999990497
6,17,0.0010599999999989507
6,18,0.0010479999999990497
6,19,0.0010599999999989507
6,20,0.010894999999999655
6,21,0.0010370000000001767
6,22,0.001044000000000267
6,23,0.004268999999998968
6,24,0.0010530000000006368
6,25,0.001058999999999699
6,26,0.001044000000000267
6,27,0.0010609999999999786
6,28,0.0010349999999998971
6,29,0.0010449999999995185
6,30,0.0010359999999991487
6,31,0.0010419999999999874
6,32,0.011036999999999964
6,33,0.001060000000000727
6,34,0.003191000000001054
6,35,0.0010340000000006455
6,36,0.0029959999999995546
6,37,0.0010329999999996176
6,38,0.0010539999999998884
6,39,0.0010379999999994283
6,40,0.0010409999999989594
6,41,0.0010399999999997078
6,42,0.006948999999998762
6,43,0.0010519999999996088
6,44,0.0010419999999999874
6,45,0.0010329999999996176
6,46,0.001042999999999239
6,47,0.0066910000000000025
6,48,0.0010419999999999874
6,49,0.0027450000000008856
6,50,0.0010359999999991487
6,51,0.003686000000000078
6,52,0.0010510000000003572
6,53,0.0010500000000011056
6,54,0.0010310000000011144
6,55,0.004398000000000124
6,56,0.00105499999999914
6,57,0.001082999999999501
6,58,0.0049559999999999604
6,59,0.001048000000000826
6,60,0.001044000000000267
6,61,0.0037760000000002236
6,62,0.0010380000000012046
6,63,0.0010510000000003572
6,64,0.0010340000000006455
6,65,0.0010539999999998884
6,66,0.001046999999999798
6,67,0.0010280000000015832
6,68,0.0010510000000003572
6,69,0.0010260000000013036
6,70,0.010256000000000043
6,71,0.001042999999999239
6,72,0.0029879999999984364
6,73,0.0010519999999996088
6,74,0.0010539999999998884
6,75,0.004055999999998505
6,76,0.0026519999999994326
6,77,0.002131000000000327
6,78,0.0019309999999990168
6,79,0.002420000000000755
6,80,0.0020919999999993166
6,81,0.00182199999999888
6,82,0.0023919999999986175
6,83,0.001042999999999239
6,84,0.002682000000000073
6,85,0.0019439999999999458
6,86,0.0010339999999988692
6,87,0.0030140000000002942
6,88,0.0010340000000006455
6,89,0.001045000000001295
6,90,0.004391000000000034
6,91,0.001566999999999652
6,92,0.002853999999999246
6,93,0.0021959999999996427
6,94,0.0020690000000005426
6,95,0.0019419999999996662
6,96,0.0013899999999988921
6,97,0.0027720000000002187
6,98,0.00105499999999914
6,99,0.003211000000000297
6,100,0.0018770000000003506
6,101,0.0015770000000010498
6,102,0.002485999999999322
6,103,0.0010399999999997078
6,104,0.0026159999999997297
6,105,0.001032000000000366
6,106,0.0010379999999994283
6,107,0.004657999999999163
6,108,0.0010370000000001767
6,109,0.0035050000000005355
6,110,0.0019330000000010727
6,111,0.002145999999999759
6,112,0.0014839999999995968
6,113,0.002533999999998926
6,114,0.0022940000000009064
6,115,0.0016499999999997073
6,116,0.0020780000000009125
6,117,0.001045000000001295
6,118,0.001032000000000366
6,119,0.0037560000000009808
6,120,0.0010490000000000776
6,121,0.0010490000000000776
6,122,0.004914000000001195
6,123,0.0010300000000000864
6,124,0.0010270000000005552
6,125,0.001030999999999338
6,126,0.005141999999999314
6,127,0.0021979999999999222
6,128,0.0010510000000003572
6,129,0.001042999999999239
6,130,0.0036640000000005557
6,131,0.0018549999999990519
6,132,0.0010620000000010066
6,133,0.0035660000000010683
6,134,0.0010370000000001767
6,135,0.0010739999999991312
6,136,0.003941999999998558
6,137,0.0027010000000000645
6,138,0.0016300000000004644
6,139,0.001030999999999338
6,140,0.0010389999999986799
6,141,0.004500999999999422
6,142,0.0016409999999993374
6,143,0.0025569999999994764
6,144,0.0010659999999997893
6,145,0.003190000000000026
6,146,0.0017169999999993024
6,147,0.002028000000001029
6,148,0.0024770000000007286
6,149,0.0010510000000003572
6,150,0.0010379999999994283
6,151,0.0010390000000004562
6,152,0.001048000000000826
6,153,0.006123999999999796
