number of asset,iteration,time
5,1,25.929126999999426
5,2,17.220878000000084
5,3,27.994763999999122
5,4,30.619453999999678
5,5,19.66167399999904
5,6,30.6291229999988
5,7,23.570573000000877
5,8,27.70217699999921
5,9,28.677428999999393
5,10,29.145410000000993
5,11,12.572201999999379
5,12,31.313694000000396
5,13,31.056091000002198
5,14,26.810098999998445
5,15,16.58317100000204
5,16,28.200865999999223
5,17,15.929588999999396
5,18,27.444165000000794
5,19,27.38239099999919
5,20,23.726026000000275
5,21,27.79528399999981
5,22,20.15345199999865
5,23,38.84624900000199
5,24,20.753516000000673
5,25,20.41500299999825
5,26,27.504343000000517
5,27,28.73795500000051
5,28,28.386046999999962
5,29,28.347427000000607
5,30,26.415587999999843
5,31,26.246594000000186
5,32,26.058367999998154
5,33,15.804294000001391
5,34,29.32694800000172
5,35,27.816764999999577
5,36,26.522282999998424
5,37,27.1181510000024
5,38,13.998718000002555
5,39,26.482108000000153
5,40,28.858310999999958
5,41,27.571601999999984
5,42,13.206554000000324
5,43,17.77505399999791
5,44,26.114991999998892
5,45,27.093050999999832
5,46,14.859032000000298
5,47,27.441421999999875
5,48,19.900888000000123
5,49,11.414734000001772
5,50,26.603336000000127
5,51,28.30247799999779
5,52,26.9178639999991
5,53,12.86105900000257
5,54,13.980353999999352
5,55,26.40137500000128
5,56,11.244517000002816
5,57,27.206914000002143
5,58,25.02558499999941
5,59,9.945153999997274
5,60,24.4976659999993
5,61,34.54178200000024
5,62,32.59070200000133
5,63,35.593777000001865
5,64,13.4677789999987
5,65,35.43434799999886
5,66,24.43338799999765
5,67,16.474147000000812
5,68,33.374964999999065
5,69,18.50454499999978
5,70,28.71215800000209
5,71,30.885052999998152
5,72,30.53537800000049
5,73,29.89017700000113
5,74,21.643097999996826
5,75,27.55352999999741
5,76,18.489008000000467
5,77,27.372254000001703
5,78,26.731661000001623
5,79,28.22791099999813
5,80,26.74005500000203
5,81,28.250974999999016
5,82,39.88475399999879
5,83,34.90459899999769
5,84,20.043021999998018
5,85,28.05969499999992
5,86,26.06438899999921
5,87,31.75356499999907
5,88,30.45437200000015
5,89,37.53717400000096
5,90,11.94058700000096
5,91,34.052708000002895
5,92,32.404468000000634
5,93,31.18808600000193
5,94,31.83292899999651
5,95,33.54414099999849
5,96,31.70358899999701
5,97,33.24117000000115
5,98,15.02997300000061
5,99,14.04984400000103
5,100,13.283919999998034
5,101,26.854310999999143
5,102,14.503969999997935
5,103,29.587171000002854
5,104,25.351607000000513
5,105,16.667593000001943
5,106,26.536598000002414
5,107,25.791269999997894
5,108,29.89082000000053
5,109,28.283873999997013
5,110,28.135001000002376
5,111,14.78012200000012
5,112,27.048618000000715
5,113,11.002988000000187
5,114,18.65770100000009
5,115,31.908182999999553
5,116,33.95366500000091
5,117,32.02577200000087
5,118,22.044645999998465
5,119,16.257854000003135
5,120,22.308254999999917
5,121,28.750614000000496
5,122,11.934969000001729
5,123,27.14182499999879
5,124,27.224452999998903
5,125,27.39798399999927
5,126,20.3133940000007
5,127,26.888789000000543
5,128,22.732269000000088
5,129,28.316305000000284
5,130,30.134283999999752
5,131,21.34713600000032
5,132,30.70459699999992
5,133,11.799771000001783
5,134,29.083110999999917
5,135,30.30557200000112
5,136,18.82498399999895
5,137,29.528698999998596
5,138,29.910196000000724
5,139,29.489611000000878
5,140,32.27523499999734
5,141,16.86836300000141
5,142,30.541058999999223
5,143,32.41511999999784
5,144,29.030963000001066
5,145,15.027218999999604
5,146,29.853071000001364
5,147,24.69217099999878
5,148,15.98327000000063
5,149,36.51802099999986
5,150,31.12312500000189
5,151,30.510603000002448
5,152,27.83675900000526
5,153,28.229029999994964
5,154,16.816681999996945
5,155,29.424582999999984
5,156,11.456782000001112
5,157,32.88007600000128
5,158,13.295865000000049
5,159,35.19567800000368
5,160,30.665498000002117
5,161,17.2727739999973
5,162,21.05499399999826
5,163,32.66360899999563
5,164,12.308122000002186
5,165,35.116399999998976
5,166,30.695523999995203
5,167,34.948566000006394
5,168,29.38856400000077
5,169,29.622379999993427
5,170,12.235907999995106
5,171,28.687856999997166
5,172,27.481234999999288
5,173,11.555413000001863
5,174,23.083270999995875
5,175,29.45104100000026
5,176,28.940207999999984
5,177,16.005718000000343
5,178,15.567674999998417
5,179,18.09955500000069
5,180,33.22557900000538
5,181,32.195825000002515
5,182,28.48654600000009
5,183,32.65938299999834
5,184,28.27752099999634
5,185,17.4243079999942
5,186,11.302474999996775
5,187,20.305458000002545
5,188,17.047896000003675
5,189,31.13893399999506
5,190,31.738719000000856
5,191,31.546143999999913
5,192,28.021192000000156
5,193,27.60727300000144
5,194,22.723760000000766
5,195,28.420484999995097
5,196,26.826991000001726
5,197,27.468283999995037
5,198,17.943637000003946
5,199,27.028772999998182
5,200,12.974473999995098
5,201,27.462468999998237
5,202,23.469562999998743
5,203,27.247278000002552
5,204,21.94038300000102
5,205,19.51400100000319
5,206,29.328140000005078
5,207,27.187346999999136
5,208,19.89485699999932
5,209,26.94248499999958
5,210,13.936311000004935
5,211,12.805609000002733
5,212,19.901536999997916
5,213,27.357678000000305
5,214,14.38948800000071
5,215,26.98736800000188
5,216,26.95577599999524
5,217,17.918053000001237
5,218,26.21868600000016
5,219,20.8555020000058
5,220,27.11464100000012
5,221,26.79013600000326
5,222,26.5267840000015
5,223,26.92089699999633
5,224,26.62049300000217
5,225,32.79465699999855
5,226,27.689925999999105
5,227,37.72629500000039
5,228,21.651989999998477
5,229,34.88544100000581
5,230,37.02775799999654
5,231,35.393692999998166
5,232,30.07615000000078
5,233,21.365935000001627
5,234,29.387839999995776
5,235,27.368978999998944
5,236,14.62840299999516
5,237,21.500425000005635
5,238,21.707866000004287
5,239,26.994322999998985
5,240,26.285648999997647
5,241,13.160120999993524
5,242,27.891577000002144
5,243,22.585022000006575
5,244,27.698726000002353
5,245,27.232314999993832
5,246,15.945384999999078
5,247,26.15970400000515
5,248,14.144915999997465
5,249,16.931472999996913
5,250,27.147334000001138
5,251,22.3881640000036
5,252,28.88195799999812
5,253,27.294605000002775
5,254,16.600960000003397
5,255,30.797129999999015
5,256,18.1724549999999
5,257,31.05924500000401
